1.00089E-05,1.00E-01
1.0009E-05,3.19E-07
1.24124E-05,4.44E-08
1.76093E-05,7.93E-09
2.56632E-05,1.62E-09
3.84204E-05,3.47E-10
6.2354E-05,6.79E-11
9.58958E-05,1.57E-11
0.000155633,3.50E-12
0.000269751,7.32E-13
0.000493391,1.66E-13
0.000852497,5.39E-14
0.001344971,2.71E-14
0.002665278,1.71E-14
0.006055893,3.41E-14
0.009571214,1.08E-13
0.016052727,4.65E-13
0.02409424,1.82E-12
0.03597926,7.51E-12
0.051966803,3.07E-11
0.075734586,1.41E-10
0.109387584,6.01E-10
0.159417608,3.08E-09
0.224546097,1.38E-08
0.306784556,5.41E-08
0.412431102,2.52E-07
0.569577428,1.31956E-06
0.765721225,7.41196E-06
0.949594652,5.4312E-05
0.949595652,1.00E-01
